stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1194601,,"Pharmacie Cheminot","",5.300989,-4.011875,,,0,TD009,,,
1194900,,"Gare Bassam A","",5.300242,-4.002528,,,0,TE003,,,
1194901,,"Gare de Bassam R","",5.299819,-4.002589,,,0,TE003,,,
1195000,,"Clinique la Rosette A","",5.302597,-4.003433,,,0,TE004,,,
1195001,,"Clinique la Rosette R","",5.301875,-4.003275,,,0,TE004,,,
1195100,,"Notre Dame de Treichville","",5.305492,-4.004364,,,0,TE005,,,
1195200,,"St Jean Bosco A","",5.307828,-4.005228,,,0,TE006,,,
1195201,,"St Jean Bosco R","",5.3048,-4.004294,,,0,TE006,,,
1195300,,"Lycée Moderne Treichville A","",5.309956,-4.005981,,,0,TE007,,,
1195301,,"Lycée Moderne Treichville R","",5.308092,-4.005458,,,0,TE007,,,
1195500,,"Arrêt Peugeot","",5.291519,-3.995772,,,0,TF001,,,
1195501,,"Pharmacie Santé Publique","",5.291264,-3.995556,,,0,TF001,,,
1195600,,"Arrêt Technibat","",5.292808,-3.998408,,,0,TF002,,,
1195601,,"PTT km4","",5.293156,-3.999417,,,0,TF002,,,
1195700,,"Carrefour CHU","",5.295683,-4.004406,,,0,TF003,,,
1195701,,"Arret CHU","",5.294883,-4.003306,,,0,TF003,,,
1195800,,"Parc des Sports A","",5.296983,-4.007078,,,0,TF004,,,
1195801,,"Parc des Sports R","",5.296503,-4.006406,,,0,TF004,,,
1195900,,"SOGELEC A","",5.29885,-4.010925,,,0,TF005,,,
1195901,,"SOGELEC R","",5.298844,-4.011161,,,0,TF005,,,
1196100,,"2e Arondissement Treichville A","",5.305028,-4.014925,,,0,TF007,,,
1196101,,"2e Arrondissement Treichville R","",5.304931,-4.014992,,,0,TF007,,,
1196200,,"Cité Policière A","",5.307931,-4.015953,,,0,TF008,,,
1196201,,"Cité Policière R","",5.307803,-4.016011,,,0,TF008,,,
1196300,,"ex Pharmacie Mokey A","",5.302217,-4.011756,,,0,TG001,,,
1196301,,"ex Pharmacie Mokey R","",5.302794,-4.013225,,,0,TG001,,,
1196500,,"Palais des sports","",5.298336,-4.004181,,,0,TG003,,,
1196501,,"Palais des sports Treichville","",5.299122,-4.006419,,,0,TG003,,,
1196600,,"Ivosep","",5.298703,-4.001092,,,0,TG004,,,
1196700,,"Collège Moderne Autoroute A","",5.299775,-3.998478,,,0,TG005,,,
1196701,,"Collège Moderne Autoroute B","",5.299831,-3.997653,,,0,TG005,,,
1196800,,"Ancien Terminus 67","",5.300214,-4.005494,,,0,TH001,,,
1196900,,"Agence Bicici Arras","",5.300989,-4.003433,,,0,TH002,,,
1197000,,"Cité Arras 3","",5.301614,-4.001858,,,0,TH003,,,
1197100,,"Terminus Entente","",5.303094,-4.000794,,,0,TH004,,,
1197200,,"Notre Dame de la Paix","",5.304222,-4.002772,,,0,TH005,,,
1197201,,"Carrefour Entente","",5.305256,-3.999506,,,0,TH005,,,
1197300,,"Avenue 21 Rue 21 A","",5.302758,-4.00695,,,0,TH006,,,
1197301,,"Avenue 21 Rue 21 R","",5.302717,-4.006731,,,0,TH006,,,
1197400,,"Restaurant Marakech A","",5.301833,-4.009567,,,0,TH007,,,
1197401,,"Restaurant Marakech R","",5.301814,-4.009356,,,0,TH007,,,
1197500,,"Biafra","",5.312208,-4.005758,,,0,TI001,,,
1197700,,"Maison du Congrès","",5.309369,-4.014667,,,0,TI003,,,
1197800,,"Station Oil Lybia Treich","",5.308928,-4.015772,,,0,TI004,,,
1197901,,"Treichotel A","",5.304428,-4.009203,,,0,TJ001,,,
1198001,,"Continental(Cartoucherie Treichville)","",5.305097,-4.006997,,,0,TJ002,,,
1198101,,"Carrefour Jean Bosco A","",5.305819,-4.005353,,,0,TJ003,,,
1198200,,"Rond point Treichville R","",5.307572,-4.011292,,,0,TK001,,,
1198201,,"Rond Point Treichville A","",5.307397,-4.01115,,,0,TK001,,,
1198301,,"Ex Seny Fofana R","",5.309039,-4.006886,,,0,TK002,,,
1198401,,"Arrêt Texaco R","",5.308333,-4.008972,,,0,TK003,,,
1198500,,"Arrêt Belleville A","",5.305775,-3.998475,,,0,TL001,,,
1198501,,"Arrêt Belleville R","",5.305597,-3.9988,,,0,TL001,,,
1198600,,"Piscine Etat","",5.308331,-3.999975,,,0,TM001,,,
1198700,,"UTB","",5.356667,-4.074131,,,0,YA001,,,
1198701,,"Sicomex YOP","",5.357042,-4.074,,,0,YA001,,,
1198800,,"Ex Cinema Kabadougou R","",5.353694,-4.074117,,,0,YA002,,,
1198801,,"Ex cinéma Kabadougou A","",5.353914,-4.074008,,,0,YA002,,,
1198900,,"Ficgayo R","",5.348867,-4.073358,,,0,YA003,,,
1198901,,"Ficgayo A","",5.349211,-4.073181,,,0,YA003,,,
1199000,,"Ex Cinéma dialogue R","",5.345567,-4.073347,,,0,YA004,,,
1199001,,"Ex Cinéma dialogue A","",5.345436,-4.073258,,,0,YA004,,,
1199101,,"Yopougon St Andre A","",5.342439,-4.073228,,,0,YA005,,,
1199100,,"Yopougon St Andre R","",5.341692,-4.0734,,,0,YA005,,,
1199500,,"Lycee William Ponty R","",5.343753,-4.071178,,,0,YB001,,,
1199501,," Lycee William Ponty A","",5.343667,-4.070825,,,0,YB001,,,
1199600,,"Mairie Selmer","",5.342872,-4.066914,,,0,YB002,,,
1199601,,"Pharmacie Mairie","",5.341811,-4.065994,,,0,YB002,,,
1199700,,"Station Total Selmer R","",5.340842,-4.065275,,,0,YB003,,,
1199701,,"Station Total Selmer A","",5.340725,-4.06465,,,0,YB003,,,
1200501,,"Terminus 85","",5.329206,-4.061328,,,0,YD003,,,
1200500,,"Phalènes A","",5.329792,-4.061431,,,0,YD003,,,
1204200,,"Terminus Gandhi","",5.324578,-4.059878,,,0,YI001,,,
1204300,,"Arrêt Complex R","",5.341603,-4.062319,,,0,YI004,,,
1204301,,"Arrêt Complex A","",5.341778,-4.062253,,,0,YI004,,,
1204400,,"Bel Air R","",5.345836,-4.063414,,,0,YI005,,,
1204401,,"Belle Air A","",5.347661,-4.063219,,,0,YI005,,,
1204500,,"Institut des Aveugles R","",5.351169,-4.063406,,,0,YI006,,,
1204501,,"Institut des Aveugles A","",5.350844,-4.063244,,,0,YI006,,,
1204600,,"3 Cafeiers R","",5.355542,-4.065897,,,0,YI007,,,
1204601,,"3 Caféiers A","",5.355708,-4.065783,,,0,YI007,,,
1204700,,"Clinique les Oliviers R","",5.332964,-4.062361,,,0,YI008,,,
1204701,,"Cliniques les Oliviers A","",5.333289,-4.062222,,,0,YI008,,,
1204800,,"Pharmacie Nouveau Quartier R","",5.338333,-4.062333,,,0,YI009,,,
1204801,,"Pharmacie Nouveau Quartier A","",5.338511,-4.062211,,,0,YI009,,,
1208700,,"Terminus Amondji","",5.339725,-4.085975,,,0,YN001,,,
1208800,,"Terminus 47","",5.339608,-4.083303,,,0,YN002,,,
1208900,,"Terrain Sogefia","",5.33725,-4.080181,,,0,YN003,,,
1209000,,"EPP SICOGI 3 A","",5.337325,-4.077983,,,0,YN004,,,
1209001,,"EPP SICOGI 3 R","",5.337258,-4.077678,,,0,YN004,,,
1209100,,"Patisserie SICOGI R","",5.339097,-4.075289,,,0,YN005,,,
1209101,,"Patisserie Sicogi A","",5.339181,-4.075103,,,0,YN005,,,
1209200,,"Phamacie Wakouboue","",5.339489,-4.074453,,,0,YN006,,,
1209300,,"Paroisse St André","",5.342322,-4.073892,,,0,YO001,,,
1209500,,"Eglise Baptiste","",5.339622,-4.08125,,,0,YO003,,,
1221800,,"ARRET GM ANNEXE","",5.308433,-3.983722,,,0,MA021,,,
1221900,,"INJS MARCORY","",5.306844,-3.980847,,,0,MA022,,,
1222000,,"SMART MARCORY","",5.3044,-3.978144,,,0,MA023,,,
1222200,,"PHARMACIE PONT ANOUMABO A","",5.305597,-3.976381,,,0,MA025,,,
1222201,,"PHARMACIE PONT ANOUMABO R","",5.305731,-3.976228,,,0,MA025,,,
1222300,,"GROUPE SCOLAIRE ANOUMABO A","",5.308047,-3.977286,,,0,MA026,,,
1222301,,"GROUPE SCOLAIRE ANOUMABO R","",5.307875,-3.977242,,,0,MA026,,,
1222400,,"TERRAIN  NIBAIN A","",5.310708,-3.977242,,,0,MA027,,,
1222401,,"TERRAIN  NIBAIN R","",5.310581,-3.977156,,,0,MA027,,,
1222500,,"INSTITU FROEBEL","",5.311694,-3.974067,,,0,MA028,,,
1222501,,"INSTITU FROEBEL","",5.311439,-3.973894,,,0,MA028,,,
1222600,,"TEMOIN  JEHOVAH A","",5.31175,-3.9699,,,0,MA029,,,
1222601,,"TEMOIN  JEHOVAH R","",5.311439,-3.970314,,,0,MA029,,,
1222700,,"STATION VINKO A","",5.311653,-3.968272,,,0,MA030,,,
1222701,,"STATION VINKO R","",5.311494,-3.968917,,,0,MA030,,,
1222800,,"VICTOR LOBA","",5.311825,-3.964583,,,0,MA031,,,
1222900,,"PALMIER A","",5.311739,-3.962867,,,0,MA032,,,
1222901,,"PALMIER R","",5.311653,-3.962994,,,0,MA032,,,
1223000,,"SNEDAI","",5.302983,-3.975997,,,0,MA033,,,
1223100,,"PHARMACIE LEILA","",5.311647,-3.966083,,,0,MA034,,,
1223200,,"TERMINUS DJE BI DJE","",5.311731,-3.960719,,,0,MA035,,,
1128200,,"Monastère R","",5.415272,-3.998331,,,0,AA015,,,
1128201,,"Monastère A","",5.415572,-3.999522,,,0,AA015,,,
1128300,,"Ivograin R","",5.415467,-4.001883,,,0,AA016,,,
1128301,,"Ivograin A","",5.415603,-4.002264,,,0,AA016,,,
1128400,,"Cours Kennedy R","",5.415506,-4.004178,,,0,AA017,,,
1128401,,"Cours Kenedy A","",5.415611,-4.004594,,,0,AA017,,,
1130000,,"Eglise Universelle Abobo R","",5.426928,-4.013917,,,0,AD001,,,
1130001,,"Eglise Universelle Abobo A","",5.426775,-4.013864,,,0,AD001,,,
1130100,,"AGEPE Abobo R","",5.425681,-4.012086,,,0,AD002,,,
1130101,,"AGEPE Abobo A","",5.425494,-4.011997,,,0,AD002,,,
1131000,,"Konaté Frenet R","",5.427336,-4.016197,,,0,AE007,,,
1131001,,"Konté Freinet A","",5.4274,-4.016794,,,0,AE007,,,
1131400,,"Pharmacie la Me R","",5.423692,-4.018864,,,0,AF004,,,
1131401,,"Pharmacie la ME A","",5.4237,-4.019069,,,0,AF004,,,
1140700,,"Terminus Vridi Iran","",5.256378,-3.997558,,,0,BI004,,,
1142300,,"Terminus 81-82 angré","",5.404842,-3.985067,,,0,CA001,,,
1142400,,"Arret Al Diwan A","",5.403753,-3.985642,,,0,CA002,,,
1142401,,"Arrêt Al Diwan R","",5.403897,-3.985525,,,0,CA002,,,
1142500,,"Ecole Primaire Notre Dame R","",5.404056,-3.988086,,,0,CA003,,,
1142501,,"Ecole Primaire Notre Dame A","",5.404242,-3.988589,,,0,CA003,,,
1142600,,"Petro Ivoire Angré R","",5.403561,-3.990628,,,0,CA004,,,
1142601,,"Petro Ivoire Angré A","",5.403781,-3.99095,,,0,CA004,,,
1142700,,"Pharmacie angré R","",5.400081,-3.991094,,,0,CA005,,,
1142701,,"Pharmacie Angré A","",5.399075,-3.9915,,,0,CA005,,,
1142800,,"Residence les Papayers R","",5.396642,-3.991528,,,0,CA006,,,
1142801,,"Résidence les Papayers A","",5.396603,-3.991797,,,0,CA006,,,
1142900,,"Residences Stars R","",5.393158,-3.991881,,,0,CA007,,,
1142901,,"Residences Stars A","",5.393106,-3.992225,,,0,CA007,,,
1143000,,"Residence les Perles R","",5.389439,-3.992367,,,0,CA008,,,
1143001,,"Residence les Perles A","",5.389244,-3.992656,,,0,CA008,,,
1144600,,"Ancienne Ambassade de Chine","",5.391344,-3.992464,,,0,CA025,,,
1144700,,"GM Cosmetic","",5.387664,-3.992617,,,0,CA026,,,
1144701,,"BIAO les Perles","",5.386722,-3.993025,,,0,CA026,,,
1145700,,"Arrêt CIRT","",5.347575,-4.00265,,,0,CA036,,,
1146200,,"Terminus CHU Angré A","",5.399983,-3.957008,,,0,CB001,,,
1146201,,"Terminus CHU Angré R","",5.399925,-3.958053,,,0,CB001,,,
1146300,,"Pharmacie Analya R","",5.402281,-3.9613,,,0,CB002,,,
1146301,,"Pharmacie Analya A","",5.402258,-3.962442,,,0,CB002,,,
1146400,,"Cité Diaspora R","",5.399656,-3.964989,,,0,CB003,,,
1146401,,"Cité Diaspo A","",5.400183,-3.964981,,,0,CB003,,,
1146500,,"Résidence Madinah R","",5.397333,-3.969906,,,0,CB004,,,
1146501,,"Résidence Madinah A","",5.397667,-3.9699,,,0,CB004,,,
1146600,,"Cité les Arcades R","",5.402,-3.974536,,,0,CB005,,,
1146601,,"Cité les Arcades 2 A","",5.401858,-3.974375,,,0,CB005,,,
1146700,,"Terminus Djibi R","",5.403192,-3.976631,,,0,CB006,,,
1146701,,"Terminus DJIBI A","",5.403311,-3.976536,,,0,CB006,,,
1146800,,"Residence Nelson Mandela R","",5.402906,-3.97905,,,0,CB007,,,
1146801,,"Residence Nelson Mandela A","",5.403139,-3.978994,,,0,CB007,,,
1146900,,"Pharmacie Ste Harmonie R","",5.403147,-3.980892,,,0,CB008,,,
1146901,,"Pharmacie Harmonie A","",5.4035,-3.981956,,,0,CB008,,,
1147000,,"Cash Express R","",5.403567,-3.982875,,,0,CB009,,,
1147001,,"Cash Express Angré A","",5.403439,-3.983317,,,0,CB009,,,
1147200,,"Terminus Angré Chateau","",5.413053,-3.980742,,,0,CC001,,,
1147400,,"Boulangerie Jour du pain R","",5.409453,-3.985681,,,0,CC003,,,
1147401,,"Boulangerie Jour du pain A","",5.40965,-3.985569,,,0,CC003,,,
1147500,,"Pharmacie des allées R","",5.408331,-3.986833,,,0,CC004,,,
1147601,,"Cité angre star 2 R","",5.407175,-3.989006,,,0,CC005,,,
1147600,,"Cité Angré Star 2 A","",5.4074,-3.988925,,,0,CC005,,,
1147700,,"Bel Horizon R","",5.405453,-3.990481,,,0,CC006,,,
1147701,,"Bel Horizon A","",5.405542,-3.990789,,,0,CC006,,,
1147901,,"Pharmacie des Allées R","",5.408883,-3.986475,,,0,CC008,,,
1147900,,"Pharmacie des Allées A","",5.408894,-3.986686,,,0,CC008,,,
1148000,,"Nestlé cocody R","",5.341725,-4.014997,,,0,CD001,,,
1148001,,"Nestlé Cocody A","",5.341917,-4.014956,,,0,CD001,,,
1148100,,"Ivoire aviation R","",5.343042,-4.012883,,,0,CD002,,,
1148101,,"Ivoire aviation A","",5.343211,-4.012833,,,0,CD002,,,
1148200,,"Clinique providence R","",5.345764,-4.010356,,,0,CD003,,,
1148201,,"Clinique Providence A","",5.346694,-4.010081,,,0,CD003,,,
1148300,,"Lycée technique R","",5.349269,-4.008608,,,0,CD004,,,
1148301,,"Lycée technique A","",5.349486,-4.008614,,,0,CD004,,,
1148400,,"Pharmacie Palm Club R","",5.350956,-4.006531,,,0,CD005,,,
1148401,,"Pharmacie Palm club A","",5.351056,-4.006653,,,0,CD005,,,
1148500,,"198 logements R","",5.352831,-4.0047,,,0,CD006,,,
1148501,,"198 logements A","",5.353003,-4.004314,,,0,CD006,,,
1148600,,"Terminus 35","",5.377064,-3.992603,,,0,CE001,,,
1148701,,"Pharmacie Ste Cecile R","",5.377186,-3.992328,,,0,CE002,,,
1148800,,"Patisserie SOCOCE","",5.374186,-3.990456,,,0,CE003,,,
1148801,,"Carrefour Résidence Bada","",5.372817,-3.990519,,,0,CE003,,,
1148900,,"Nuit Saigon R","",5.368742,-3.9897,,,0,CE004,,,
1148901,,"Nuit Saigon A","",5.370008,-3.990094,,,0,CE004,,,
1149000,,"Cash Ivoire 2Pltx R","",5.364633,-3.989636,,,0,CE005,,,
1149001,,"Cash Ivoire 2Pltx A","",5.365325,-3.989792,,,0,CE005,,,
1149100,,"Station Total 2Pltx R","",5.36065,-3.9896,,,0,CE006,,,
1149101,,"Station Total 2Pltx A","",5.361294,-3.989744,,,0,CE006,,,
1149200,,"SGBCI Vallon","",5.357664,-3.990697,,,0,CE007,,,
1149201,,"Ecobank Vallon","",5.357047,-3.991458,,,0,CE007,,,
1149300,,"Cité des Cadres R","",5.352381,-3.991311,,,0,CE008,,,
1149301,,"Cité des Cadres A","",5.352281,-3.991444,,,0,CE008,,,
1149400,,"Jules Verne R","",5.373931,-3.923383,,,0,CF001,,,
1149401,,"Jules Verne A","",5.374081,-3.924031,,,0,CF001,,,
1149500,,"Carrefour Nouveau Goudron","",5.372403,-3.930328,,,0,CF002,,,
1149600,,"Hypermarché Carrefour R","",5.371619,-3.932389,,,0,CF003,,,
1149601,,"Résidence genie 2000","",5.371264,-3.934886,,,0,CF003,,,
1149700,,"Carrefour faya R","",5.370131,-3.93815,,,0,CF004,,,
1149701,,"Carrefour faya A","",5.370125,-3.939144,,,0,CF004,,,
1149800,,"Nouveau camp Akouédo R","",5.366947,-3.945919,,,0,CF005,,,
1149801,,"Nouveau camp Akouédo A","",5.367378,-3.945806,,,0,CF005,,,
1149900,,"Station Total Route de Bingerville R","",5.364067,-3.952814,,,0,CF006,,,
1149901,,"Station Total Route de Bingerville A","",5.363956,-3.953903,,,0,CF006,,,
20001000,,"BK GARE CENTRALE","",7.6851,-5.0269,,,0,FM001,,,
1151400,,"SODEMI R","",5.344,-4.003775,,,0,CG004,,,
1151401,,"SODEMI A","",5.344269,-4.0038,,,0,CG004,,,
1151500,,"Terminus Riviera Africaine","",5.353433,-3.969783,,,0,CH001,,,
1151600,,"EPP Sogefia Riviera 2 R","",5.353544,-3.972753,,,0,CH002,,,
1151601,,"EPP Sogefia Riviera 2 A","",5.353606,-3.973133,,,0,CH002,,,
1151700,,"Cité Universitaire Riviera 2 R","",5.353047,-3.975339,,,0,CH003,,,
1151701,,"Cité Universitaire Riviera 2 A","",5.353086,-3.975833,,,0,CH003,,,
1151800,,"Poulet Show R","",5.352281,-3.976619,,,0,CH004,,,
1151801,,"Poulet Show A","",5.352106,-3.976694,,,0,CH004,,,
1151900,,"SIB Anono R","",5.350408,-3.976153,,,0,CH005,,,
1151901,,"SIB Anono A","",5.3502,-3.976214,,,0,CH005,,,
1152000,,"Marché Anono R","",5.347111,-3.975242,,,0,CH006,,,
1152001,,"Marché Anono A","",5.346889,-3.975297,,,0,CH006,,,
1152100,,"Carrefour Cimétière Anono R","",5.343697,-3.975153,,,0,CH007,,,
1152101,,"Carrefour Cimetière Anono A","",5.343708,-3.975567,,,0,CH007,,,
1152200,,"Résidence les Elias","",5.341428,-3.976011,,,0,CH008,,,
1152201,,"Tour Kasai","",5.341536,-3.976111,,,0,CH008,,,
1152300,,"Cash Center Riviera Golf R","",5.339778,-3.975811,,,0,CH009,,,
1152301,,"Cash Center Riviera Golf A","",5.339619,-3.975731,,,0,CH009,,,
1152400,,"Brigarde de Gendarmerie","",5.337031,-3.985494,,,0,CH010,,,
1152401,,"Entrée Sud Université FHB 1","",5.337569,-3.985236,,,0,CH010,,,
1152500,,"Ste Marie Cocody","",5.334972,-3.996058,,,0,CH011,,,
1152501,,"Collège Moderne Cocody","",5.335094,-3.995619,,,0,CH011,,,
1152600,,"Maison PDCI R","",5.335108,-3.997328,,,0,CH012,,,
1152601,,"Maison PDCI A","",5.335322,-3.997511,,,0,CH012,,,
1152700,,"Marché Cocody R","",5.335539,-4.000756,,,0,CH013,,,
1152701,,"Marché Cocody A","",5.335747,-4.000944,,,0,CH013,,,
1153100,,"Notre Dame de la Tendresse","",5.336731,-3.976292,,,0,CH017,,,
1153300,,"Riviera Golf","",5.332997,-3.980467,,,0,CH019,,,
1153400,,"Terminus Blockausso","",5.323169,-4.001969,,,0,CI001,,,
1153500,,"Hotel Ivoire R","",5.327869,-4.002878,,,0,CI002,,,
1153501,,"Hotel Ivoire A","",5.327731,-4.003494,,,0,CI002,,,
1153600,,"Ambassade Allemagne R","",5.328733,-4.004639,,,0,CI003,,,
1153601,,"Ambassade Allemagne","",5.328939,-4.0049,,,0,CI003,,,
1153700,,"Lycée Classique Cocody","",5.331439,-4.004653,,,0,CI004,,,
1153701,,"Mairie de Cocody","",5.3335,-4.004058,,,0,CI004,,,
1153900,,"Ecobank Cité des Arts","",5.346064,-3.997231,,,0,CK001,,,
1153901,,"Bibliothque Citee des Arts","",5.346622,-3.997286,,,0,CK001,,,
1154000,,"Collège Mermoz","",5.339578,-4.0004,,,0,CL001,,,
1154100,,"Cité Air Afrique","",5.338603,-3.999911,,,0,CM001,,,
1154200,,"Alocodrome cocody","",5.336353,-3.999969,,,0,CM002,,,
1154400,,"Banque Mondiale R","",5.328183,-4.001294,,,0,CM004,,,
1154401,,"Banque Mondiale A","",5.327872,-4.001217,,,0,CM004,,,
1154500,,"Eglise Méthodiste A","",5.330969,-3.996856,,,0,CM005,,,
1154900,,"Petite Mosquée Riviera 2 R","",5.351592,-3.980086,,,0,CO001,,,
1154901,,"Petite Mosquée Riviera 2 A","",5.352011,-3.979922,,,0,CO001,,,
1155000,,"Station Total Riviera 2 R","",5.3526,-3.977883,,,0,CO002,,,
1155001,,"Arrêt Station Total  Riviera 2 A","",5.352944,-3.977239,,,0,CO002,,,
1155100,,"Ancien Camp Akouedo","",5.357442,-3.950531,,,0,CP004,,,
1155101,,"Terminus 86","",5.356972,-3.950956,,,0,CP004,,,
1155200,,"Rond Point Ancien Camp Akouedo R","",5.364406,-3.948433,,,0,CP005,,,
1155201,,"Rond Point Ancien Camp Akouedo A","",5.364639,-3.948114,,,0,CP005,,,
1155300,,"Maquis Km9 R","",5.356864,-3.963642,,,0,CQ001,,,
1155301,,"Maquis Km9 A","",5.356881,-3.963322,,,0,CQ001,,,
1155400,,"Station Corlay cocody R","",5.354831,-3.960356,,,0,CQ002,,,
1155401,,"Station Corlay cocody  A","",5.354625,-3.959717,,,0,CQ002,,,
1155500,,"Pharmacie St Pierre des Rosées R","",5.353767,-3.956928,,,0,CQ003,,,
1155501,,"Pharmacie St Pierre des Rosées A","",5.353908,-3.957067,,,0,CQ003,,,
1155600,,"Collège Ardoise A","",5.350864,-3.954456,,,0,CQ004,,,
1155601,,"Collège Ardoise R","",5.351494,-3.954283,,,0,CQ004,,,
1155700,,"Pharmacie Riviera 3 R","",5.348636,-3.953383,,,0,CQ005,,,
1155701,,"Pharmacie Riviera 3 A","",5.348903,-3.953392,,,0,CQ005,,,
1155800,,"Ecole Americaine R","",5.346592,-3.952686,,,0,CQ006,,,
1155801,,"Ecole Americaine A","",5.34685,-3.952547,,,0,CQ006,,,
1155900,,"Carrefour Mel R","",5.344269,-3.952528,,,0,CQ007,,,
1155901,,"Carrefour Mel A","",5.343967,-3.952353,,,0,CQ007,,,
1156000,,"Brandon & Mcain R","",5.341683,-3.952369,,,0,CQ008,,,
1156001,,"Brandon & Mcain A","",5.341881,-3.952219,,,0,CQ008,,,
1156100,,"Carrefour AFFI R","",5.337392,-3.953453,,,0,CQ009,,,
1156101,,"Carrefour AFFI A","",5.337436,-3.953175,,,0,CQ009,,,
1156200,,"Carrefour UNICEF R","",5.332169,-3.957672,,,0,CQ010,,,
1156201,,"Carrefour UNICEF A","",5.3323,-3.957494,,,0,CQ010,,,
1156300,,"Ancien Terminus Mpouto R","",5.330889,-3.957483,,,0,CQ011,,,
1156301,,"Ancien Terminus Mpouto A","",5.330936,-3.957289,,,0,CQ011,,,
1156400,,"Carrefour Assurance SAHAM R","",5.329822,-3.954392,,,0,CQ012,,,
1156401,,"Carrefour Assurance SAHAM A","",5.329969,-3.954442,,,0,CQ012,,,
1156500,,"Cité Filao R","",5.328272,-3.947578,,,0,CQ013,,,
1156501,,"Cité Filao A","",5.328425,-3.947736,,,0,CQ013,,,
1156600,,"Faculté de Théologie Evangelique A","",5.328236,-3.943989,,,0,CQ014,,,
1156601,,"Faculté de Théologie Evangelique A","",5.328375,-3.944103,,,0,CQ014,,,
1156700,,"Terminus 702 A","",5.328381,-3.941264,,,0,CQ015,,,
1156701,,"Terminus 702 R","",5.328292,-3.941436,,,0,CQ015,,,
1156800,,"Ambassade de Chine R","",5.332694,-3.941467,,,0,CQ016,,,
1156801,,"Ambassade de Chine A","",5.332,-3.941078,,,0,CQ016,,,
1156900,,"Université Internationale R","",5.339042,-3.945142,,,0,CQ017,,,
1156901,,"Université Internationale A","",5.339239,-3.9453,,,0,CQ017,,,
1157000,,"Ecole Scarabées R","",5.338128,-3.942428,,,0,CQ018,,,
1157001,,"Ecole Scarabées A","",5.3384,-3.942547,,,0,CQ018,,,
1157100,,"Carrefour UIPA R","",5.335069,-3.938975,,,0,CQ019,,,
1157101,,"Carrefour UIPA A","",5.335044,-3.938817,,,0,CQ019,,,
1157200,,"Centre de Santé Mbadon R","",5.330858,-3.935192,,,0,CQ020,,,
1157201,,"Centre de Santé Mbadon A","",5.330789,-3.934931,,,0,CQ020,,,
1157300,,"Terminus Mbadon","",5.328519,-3.932283,,,0,CQ021,,,
1158900,,"Orca Angé","",5.401658,-3.978356,,,0,CR001,,,
1158901,,"Pharmacie 8e Tranche","",5.401289,-3.978108,,,0,CR001,,,
1159000,,"Station Total Angré","",5.399636,-3.978064,,,0,CR002,,,
1159100,,"Roi du Pain","",5.39695,-3.977469,,,0,CR003,,,
1159101,,"NSIA Angré","",5.397753,-3.977364,,,0,CR003,,,
1159200,,"Pharmacie les Arums A","",5.395539,-3.977014,,,0,CR004,,,
1159201,,"Pharmacie les Arums R","",5.395419,-3.976786,,,0,CR004,,,
1159300,,"El Bethel A","",5.393075,-3.976394,,,0,CR005,,,
1159301,,"El Bethel R","",5.393353,-3.976258,,,0,CR005,,,
1160300,,"Arrêt 35è arrondissement","",5.378106,-3.9635,,,0,CR015,,,
1160400,,"Pharmacie st Marie Beatitude","",5.376825,-3.963175,,,0,CR016,,,
1160401,,"Station Total Rosiers","",5.378758,-3.963878,,,0,CR016,,,
1160500,,"Arret Rosier 1er Programme","",5.375072,-3.962775,,,0,CR017,,,
1160600,,"Arret Quick Marcket A","",5.373953,-3.962078,,,0,CR018,,,
1160601,,"Arret QuickMarket R","",5.3739,-3.961833,,,0,CR018,,,
1160700,,"Agence moov","",5.3735,-3.961308,,,0,CR019,,,
1160800,,"Restaurant da carmen","",5.37285,-3.960042,,,0,CR020,,,
1160900,,"Cite zinsou R","",5.372825,-3.959883,,,0,CR021,,,
1160901,,"Cite zinsou A","",5.372433,-3.959297,,,0,CR021,,,
1161000,,"Maibato service","",5.372017,-3.958547,,,0,CR022,,,
1161100,,"Carrefour guiraud R","",5.371761,-3.957889,,,0,CR023,,,
1161101,,"Carrefour Guiraud A","",5.371017,-3.957958,,,0,CR023,,,
1161200,,"Studio photo jumeaux","",5.370539,-3.958258,,,0,CR024,,,
1161300,,"Lavage Coco chicken","",5.370608,-3.958106,,,0,CR025,,,
1161301,,"Pharmacie du bonheur","",5.370136,-3.958464,,,0,CR025,,,
1161400,,"Carrefour marche R","",5.368506,-3.959222,,,0,CR026,,,
1161401,,"Carrfour marché A","",5.369425,-3.958867,,,0,CR026,,,
1161500,,"Coquivoire","",5.367072,-3.960108,,,0,CR027,,,
1161600,,"SODECI palmeraie R","",5.365275,-3.960147,,,0,CR028,,,
1161601,,"SODECI Palmeraie A","",5.36525,-3.960239,,,0,CR028,,,
1162200,,"Terminus Abatta Village","",5.326467,-3.916053,,,0,CT001,,,
1162300,,"Notre Dame de Lourdes R","",5.328194,-3.916967,,,0,CT002,,,
1162301,,"Notre Dame des Lourdes A","",5.328294,-3.917094,,,0,CT002,,,
1162400,,"Espace Abatta Place R","",5.32815,-3.919033,,,0,CT003,,,
1162401,,"Espace Abatta Place A","",5.328211,-3.919306,,,0,CT003,,,
